label,text
anger,"But today , the Oxford University Sports Director was furious at her exclusion . "
anger,"Somerset are furious over suggestions that ` The Ghost "" , who took 8 for 122 , should be left out . "
anger,She was furious with me . 
anger,"At the hostel they were furious with us for bringing the police , they just wanted us out , literally , and we were out ! "
anger,He was furious with me for ringing him . 
anger,Furuseth was furious with himself . 
anger,"US banks , which also lost heavily , were furious with the Bundesbank for refusing to compensate them . "
anger,Conner is still furious about losing Tuesday 's protest . 
anger,She would be doubly furious at having been deceived in exactly the same way by two successive men . 
anger,"The king was furious at being tricked again , and by nothing more than a pair of animals , at that . "
anger,"He was incensed , stunned , at her action , and stood rigid with anger as he felt the slime roll down his cheek . "
anger,"A gang of local ruffians was passing by and , when they saw what was happening , became infuriated against Richard Baxter . "
anger,"I go along and watch women 's football and get really infuriated to see a man out there refereeing the game , and often in a very condescending manner ! "
anger,"The sources said he is infuriated with her after a row that erupted last week , and is likely to distance himself from her . "
anger,I was suddenly infuriated at the thought of what we had believed about the Germans in England . 
anger,"I was even more infuriated to read that their short separation was a ` tragedy "" . "
anger,"And while she sounded sympathetic , she was in reality infuriated with Doreen . "
anger,"His teachers were suspicious of his popularity , annoyed by his lack of interest in academic work and infuriated that he could still achieve high marks in examinations . "
anger,"I am spell-bound by the sound of French , infuriated when I ca n't read it in the books I am given . "
anger,"` Then you can do so today -- at the barbecue , "" Lucy hissed , suddenly infuriated with them both , although more so with Silas than with Doreen . "
anger,"` I 'm infuriated with myself , "" he gritted from behind clenched teeth , his scowl deepening . "
anger,Mrs Rosenbloom nearly always found out about it and she would be mad that he had taken me from my work with the children . 
anger,They must be mad that they should expect such a delicate business as his preparation of Vologsky to be speeded up as though it was a crude operation on a factory bench . 
anger,"Gazza was blazing mad that his training ground ` discussion "" had been mis-interpreted as a bust-up . "
anger,"` Jane , my darling , it 's not because she 's mad that I hate her . "
anger,"In fact I expect he 'll be mad I 've told you that much . "" "
anger," He gets mad when Gary does n't sleep , he says it 's my fault , he says I make him do it  and   She stopped again . "
anger,` I was so mad when your father tried to twist my arm . 
anger,"I was mad about her being killed , mad at whoever killed her . "
anger,Philip was mad at himself for not taking the cutters off the boy . 
anger,He says old Plumpton gets mad at them . 
anger,He must be pretty mad at her for not being at home when they arrived . 
anger,"` You 've got every right to be mad at me , Mike . "
anger,"And I 'm mad at you , you 've no ambition . "
anger,The other day he slapped Liam across the face and got mad at me when I complained . 
anger,"She was still mad at Lucy for something , and Lucy was sure that a little time and concentration would tell her what  but for the moment , somehow , the knowledge was just out of reach . "
anger,"` I thought perhaps you were still mad at me . "" "
anger,"` Because she still sounded mad at me , and I thought you might try to dissuade me . "
anger,If my Mam got mad with me for something I 'd done -- or more often something I had n't done -- she used to make moaning noises and stagger about the house as if she was dying . 
anger,"Jack was mad and even madder with the American scandal magazine the National Enquirer , too , although that was nothing new . "
anger,"Last night Mr Smith said : ` We are mad with this programme , and especially with Barth . "
anger,"Lucy knew she had to tell him something , so she said , ` She got mad with me when I admitted you 'd taken me for two bush walks . "
anger,Hywel was glaring mad at having to put a suit on . 
anger,Israel is also miffed by Kohl 's plan to visit the walled Old City of east Jerusalem without Mayor Ehud Olmert .
anger,One minister was miffed yesterday when he found his seat occupied by a journalist talking to a fellow cabinet member before the meeting began .
anger,Ev ans was miffed at the comments and openly wondered why Bennett did n't show some respect .
anger,"The staunchly pro-monarchist Daily Telegraph said BBC chairman Marmaduke Hussey , whose wife is a lady-in-waiting to Queen Elizabeth II , is miffed that no one told him about the interview ."
anger,Prosecutors were clearly miffed that several businessman changed the statements they had given during investigation of the case .
anger,"Indonesian officials were somewhat miffed Friday when the mayor of Hanover , Herbert Schmalstieg , took the occasion of welcoming Suharto to lecture him about human rights violations in Indonesia ."
anger,"--- The descendants of Sir Isaac Newton are miffed that former prime minister Maragaret Thatcher has included the 17th century discoverer of gravity on her personal coat of arms , to represent learning ."
anger,Stock investors were not miffed by the frantic currency markets .
anger,"The rebel Serbs were miffed that Bildt planned no trip to their stronghold of Pale , east of Sarajevo ."
anger,"The rebels --- who want the government to recognize them as a legitimate force of change --- were miffed that the bill referred them in vague terms , such as `` dissenting groups in Chiapas . ''"
anger,"The Chinese president was said to be miffed when the administration refused his request for a state visit at the White House , complete with star-spangled welcoming ceremonies and a black-tie dinner ."
anger,"HELSINKI , Finland ( AP ) --- A Finnish orchestra on Friday completed recording a work by composer Jean Sibelius that vanished a century ago because he was miffed by criticism ."
anger,Walter Matthau and Jack Lemmon get miffed because her establishment will replace two of their favorite hang-outs .
anger,"Mexico , too , was miffed because the Telmex telephone company can not gain entry to the American marketplace ."
anger,O'Neal seemed miffed by the whole affair .
anger,He also was miffed that World Tour organizers did not contact enough players before going public .
anger,"Clearly miffed at the failure of their resolution , the Communists opened an attack Thursday on another front , threatening to torpedo the 1997 budget by refusing to take part in the final vote Friday ."
anger,"LAUSANNE , Switzerland --- The IOC is miffed that baseball has n't opened the sport to professionals for the Olympics ."
anger,"Some people simply were miffed by the red tape in applying for victim identification cards to qualify for the 100,000 yen ."
anger,"Brazil , for example , was miffed that the summit was n't scheduled for a date after inauguration of its new president next month ."
anger,"Diehard fans might be miffed at some of what 's left out , but it 's tough to argue against any of the songs included ."
anger,The Washington-based report said the queen was miffed that Clinton had missed the recent V-E Day commemorations .
anger,"The Direktor felt , not for the first time , deeply resentful of the fact that they had any part in choosing the programme . "
anger,"Strangely , she felt more resentful of this lady 's peremptory commands than she ever had of those of the merchants ' wives she had previously been obliged to swallow . "
anger,The newcomers feel cold-shouldered by the local population on occasions and become resentful of their almost tribal clannishness . 
anger,The men got resentful of the women working all hours in the co-op . 
anger,"She disliked the intimacy he showed towards some of them , was resentful of the memories they shared of which she was not a part , and felt excluded . "
anger,Gloom and despondency hung over the royal party and Anne was more than a little resentful of having been required to join them in sanctuary . 
anger,"Germans were resentful of France 's post-war attempts to keep them under close control , and it could not automatically be expected that they would agree to join European institutions . "
anger,In the 1940s wives were still bitterly resentful of the fact that their husbands did not seem to realise that they needed leisure . 
anger,"They must have been amazed and resentful that Pyke wanted to listen to me , of all people , someone who was barely an actor . "
anger,` I do n't feel resentful that God has decided to take me before my allotted span . 
anger,Many of the youngsters feel resentful that society is kicking them out . 
anger,"The Germans themselves , reported William Shirer , seemed glum and resentful at the prospect of war . "
anger,"He made a good living , and seemed resentful of his wife 's decision to take in a lodger . "
anger,"Gina glared across the table at him , uncomfortably aware that he was the source of her unreasonable impatience , and resentful of the effect his presence was having on her . "
anger,"She seemed nervous at first , then almost resentful of the older woman 's presence . "
anger,"The British , however , remained suspicious of American motives , and resentful of their advice . "
anger,"Informed by the queen-dowager of their decision , resentful at being refused permission to return home , Anne made her displeasure plain . "
anger,"Leonora lay rigid in his arms , resentful of being carried about like a bundle of laundry . "
anger,I tried to show pleasure at their decision and at the same time annoyance that our contract simply would n't permit it . 
anger,That comes after growing Irish annoyance at the continued failure of the British to ensure that the RUC accompanies the UDR on all its operations . 
anger,"She spoke quietly in Greek to the boy , soothing his annoyance at the turning off of the video . "
anger,"Ronni got in , feeling a welcome dart of annoyance at the way he had issued that curt command . "
anger,But her annoyance over the pictures could not distract Catherine from her latest -- and biggest -- ambition . 
anger,Serena is torn between her sisterly love and her annoyance with Stella 's aggressive insecurity . 
anger,THE Banishing Gripes campaign highlighted the public 's annoyance with British Gas for the inconvenience caused by digging up roads . 
anger,"But , despite his annoyance at being seeded No.2 to Baddeley even though he is the present No.1 , he declined to labour the point afterwards . "
anger,My annoyance at missing the fish turns to relief when I realise I am not snagged in the roots . 
anger,"Suppressing her annoyance at being called "" Little Sara "" , she replied that all was well . "
anger,"The Profit Share Scheme was reduced in 1992 but many members have expressed great annoyance that another scheme within the Bank netted two former members of the staff in Britain almost 218,000 between them . "
anger,"Although this is hardly the headhunter 's fault , the candidate will naturally feel annoyance or even anger that his or her expectations have been raised and then dashed , often without much explanation . "
anger,"By this time , Mattie was feeling irked , not by Urquhart but by O'Neill . "
anger,Berthon was livid at one of his cars being butchered but had to acknowledge that it handled better . 
anger,One farmer was livid that he could not go into his local National Park and chop wood for his barbecue . 
anger,"Livid with rage , he grabs their cameras and rips the film from them , tearing it to shreds and throwing it in the fire . "
anger,"` Pa would 've been livid with me for getting pregnant , and he would n't want his precious fiddle going to pay for anything to do with it . "" "
anger,"No-one could have told from his face that he was absolutely livid with Sukey , but he did n't want a row , which would upset Daisy and gee Perdita up before the interview . "
anger,Mr Brown was livid at the way 1 billion in precious foreign reserves was poured down the drain during the sterling fiasco a fortnight ago . 
anger,The Sheffield Wednesday striker was livid at finding himself back on the bench just 28 minutes after being sent on as a second-half substitute at Norwich on Saturday . 
anger,"A stranger to the district , coming over a brow of the hill , would have stopped astonished and perhaps a little peeved to see Ploughman 's Lane lying beneath him . "
anger,"Morrissey was obviously peeved at The Smiths continued existence as a relatively small ` cottage industry "" . "
anger,"I dare say a few prize juries might be peeved at having their judgment queried , too . "
anger,"She thought she had given him a very tricky word , one that he would n't yet have learned , and she was peeved that he had succeeded . "
anger,They 're also pretty peeved at what they see as the Ministry of Agriculture 's failure to represent their interests adequately in Brussels . 
anger,"` Why ? "" sighed Petrova , a little peeved that her deductions were now proving wide of the mark . "
anger,I was peeved to see Robert Kilroy-Silk credited with inventing the egg trick in a recent colour supp. profile . 
anger,"` I think your friend Billy and his fellow commandos were a bit peeved to find themselves here after the horse had bolted , so to speak . "" "
anger,"In fact , now you come to mention it , I 'm a little bit peeved with her . "
anger,She was cross at the way he had treated her as though she were n't a normal girl -- some kind of freak . 
anger,Both her mother and Lisa had been cross with her ; they both had felt she ought to settle down . 
anger,"They were cross with each other because of him , and now Nanny was saying bad things about Smallfry that would make Buddie very , very angry . "
anger,"And then , unable to be cross with him for long , you shift your feelings over to the critic . "
anger,"He said he was cross with you because you keep calling him Mr Vass . "" "
anger,"Her father was cross with her , if not downright angry , and she felt like weeping inside . "
anger,""" Do n't be cross with Jenny , "" James said almost reading her mind . "
anger,"If she did n't know him better , she would have said he was cross with her . "
anger,"Perversely , she was cross with him for having survived when she had spent the weekend fretting . "
anger,She said : ` Do n't be cross with them . 
anger,Except when he gets cross with us sometimes . 
anger,"I think he was in a hurry and was cross about being stopped , "" said an eyewitness . "
anger,He is cross at having to come here when his time with Enid is so short . 
anger,"Having already paid for my return ticket I was cross at having to buy another one , and even more upset at having to pay extra for the one-way ticket and convert sterling at an unfavourable rate . "
anger,"Darling Bob , do n't be cross if I have n't got it right , but is it one of your beloved American writers ? "
anger,The members of the branch were indignant that the government should have planted two spies among them . 
anger,I began to dislike her ; she looked sly and I felt indignant that she 'd spoken to me like that . 
anger,"` He deserves a proper thrashing , "" Cissie protested , fiercely indignant that she had been unable to defend herself while her cowardly brother took delight in whipping her . "
anger,"Thora is a strong supporter of Help The Aged , and highly indignant that older people are often treated differently the moment they become pensioners . "
anger,Jess felt faintly indignant at the remark . 
anger,I felt indignant at this casual assumption . 
anger,"At first Anne felt indignant with Joe , but when she thought it over , realised the good sense of his warning . "
anger,"The waitress returns , now indignant with her boss for his bought-and-paid-for apathy . "
anger,By now the priest was becoming exasperated with the child who in turn was becoming ever more stubborn by the minute . 
anger,"There was a woman who wanted me to call her mother , and then called me awkward , exasperated and frightened with the dreams and the screams . "
anger,` There is exasperation that it is taking so long . 
anger,"Mr Patten , however , is engaged in more than simply relieving his own exasperation at Beijing 's procrastination . "
anger,In recent months a growing number of federal judges and lawyers have voiced their exasperation with America 's approach to drugs . 
anger,"It was a mixture of amusement and exasperation with her friend , with worry added . "
anger,Richard Nixon repeatedly expressed his exasperation at having to work with an unresponsive bureaucracy . 
anger,"And as the aspirations of the various professions , of students , of the ` third element "" rose , so did their exasperation at continuing official inefficiency , corruption and oppression . "
fear,"But Downing Street mandarins grew so alarmed at reports of a snub yesterday that the text of private diplomatic traffic , a telex sent by Mr Clinton on Saturday , was made public . "
fear,"Not unexpectedly , the residents of Chiswick became alarmed at the prospect , but the acquisition proceeded of the properties on the proposed route . "
fear,Franco became very alarmed at this and told him to put his money away immediately . 
fear,"But Hartington soon became alarmed at the plans to give increased powers to what he termed ` fanatical local authorities "" , and he wrote to Rosebery asking him to withdraw support for the measures . "
fear,"The veterans have become increasingly alarmed at the incidence of illness -- especially cancers amongst the 20,000 who were present at the tests . "
fear,"Since the war the CIA has been very alarmed at some of the left-wing British governments , many of whose politicians it regards as friends of Moscow . "
fear,"As a gentleman of considerable physique , Guttersnipe is naturally alarmed at such prejudice against the nutritionally challenged . "
fear,Strachan was alarmed at the way the German defence manhandled the 33-year-old front-runner and got away with it . 
fear,"Small children of two or three tend to be alarmed at a banana-skin fall , not amused yet . "
fear,"Sonny , alarmed at the deathly pallor of his half-sister 's face , had jumped into the trap and had driven furiously to the village for the doctor . "
fear,Both sisters looked alarmed at the thought of possible further deterioration . 
fear,"In reality , they may have been more anxious and worried than they showed . "
fear,"He is so anxious about being accepted that he is trying to be extra good and even perfect . "" "
fear,"However , I am not now so anxious about my sister being left with Seor Mitchell . "
fear,And you feel anxious about getting the first lot of seeds sown out of doors . 
fear,"George felt anxious that he had had no opportunity to be alone with Tamar , and so there had been no chance of warning her about the groom . "
fear,The next morning I awoke anxious over what had happened . 
fear,"She was distressed and anxious at being separated from her friends , and rapidly developed colic . "
fear,Many people are deeply concerned about the neglect of crofting land . 
fear,"Mr Hamilton said : ` I am deeply concerned at what you have told me and I shall ask for immediate steps to be taken for normal decencies to be observed . "" "
fear,Kagan was deeply concerned that his access to the child was limited . 
fear,The president was more concerned about the loss of jobs . 
fear,People are becoming more and more concerned about the healthiness of their diet and way of life . 
fear,"` To be honest , I 'm more concerned about getting a good night 's sleep , "" says a pregnant woman , who 's working full-time at a demanding job . "
fear,"Most were more concerned with the courts being ` too lenient "" . "
fear,"` We 're particularly concerned about the increase in incidents involving youngsters of 11 and 12 , especially girls , "" said founder Regina Dollar . "
fear,"` I 'm gratified to find you so concerned for my welfare , Li Yuan . "
fear,"Relatives , too , seem concerned about lack of communication and the ` unavailability of the nurses "" . "
fear,"They do care about others and are concerned about their country 's future . "" "
fear,He was concerned that to include the large Asian countries in such a scheme would introduce problems that the small nations could find difficult to resolve . 
fear,"These problems can vary in intensity from parents concerned about how to wean , to parents ' neglecting and underfeeding their children . "
fear,"He was concerned that parents would want to see their children doing ` real "" maths , and advised injecting investigations into the existing syllabus instead . "
fear,"That is encouraging , yet we are concerned that people are still getting fatter . "
fear,We are very concerned to learn of any shortfall in standards and this is why we want to hear from you if you encounter any problems . 
fear,"No-one seemed concerned that the museums , the temples of culture and art , were subjected to such indignities . "
fear,I was a little concerned that you put so much emphasis on return to work . 
fear,He was concerned that the room must be left just as Durance would have wished . 
fear,Mr Carruthers said that the vast majority of evidence was over but acknowledged he was concerned that Mr McTear would not be able to conclude his testimony . 
fear,"He 's concerned what will happen to me . "" "
fear,In 1986 the local authority became concerned about injuries which D had sustained and they obtained a place of safety order . 
fear,How could she be concerned about the choice of jam ? 
fear,I am concerned about my seven-year-old son . 
fear,"Because they 're concerned about America 's oil dependence , senior government officials have come to rub shoulders with the advocates of conservation and alternative power sources . "
fear,A third group of backbenchers is concerned at cross-media ownership in the new channels under the bill . 
fear,The Training Sub-Committee is extremely concerned at the amount of pressure Trainers are under and feel there is an urgent need for a group of people to begin training now . 
fear,David is concerned at the length of time he says it took for an ambulance to arrive . 
fear,"John 's father came down from Cheltenham to see her , grieving and concerned for her future . "
fear,"A son should be concerned for his father 's health . "" "
fear,"` Are you telling me you were concerned for my soul ? "" she mocked . "
fear,Police became increasingly concerned for their prisoner 's health over the weekend . 
fear,"Concerned as to whether he was adequately looking after himself , but especially concerned as to his future as a writer . "
fear,In the aftermath of the war the government was said to be concerned over Turkey 's increasingly prominent international role . 
fear,"The note said Imro was concerned there might be ` similar undetected shenanigans "" in other occupational pension schemes . "
fear,"She felt disquieted at the lack of interest the girl had shown -- anything might happen in this sort of house , she told herself indignantly . "
fear,"Disquiet at the new direction of religious affairs soon surfaced in parliament , and over the next few years a growing number of MPs began to speak out against the Arminian threat . "
fear,There is indeed much disquiet at any delay in immediate fulfilment . 
fear,People in the popular movement had a different kind of disquiet with the leadership of the PLO . 
fear,Some economists feel deep disquiet at the use of food grains to produce motor spirit . 
fear,"I 'm so frightened the feeling will go away , it 's too fragile , and I do so want it not to break . "
fear,"The RSPCA says they will now try different tactics , attempting to gain the animals trust so they 're not so frightened of people . "
fear,So we moved to Haddenham for peace and quiet but now it starts here and we 're very frightened we shall be driven away from here because you ca n't live with that noise . 
fear,"That 's why I 'm not frightened of your report . "" "
fear,"Our , most of our rules and most of our laws are made by people who are frightened of losing their property , and not the sort of people who are frightened of being mugged at night . "
fear,You 're frightened to go to sleep . 
fear,"As Antoinette grew weaker , and left her bed hardly at all , she became frightened to be left alone . "
fear,"` And I 'm frightened that if I go down to the cellars I might die . "" "
fear,` You 're not just frightened for Lucy . 
fear, I 'm frightened for him . 
fear,"Then we killed her , and I felt frightened of her . "
fear,"Feeling a little frightened of the dead body behind him in the cart , and depressed by the autumn fog , he stopped for some beer at a pub , where he met Jan Coggan and Laban Tall . "
fear,` I am horrified that somebody would do such a thing . 
fear,"She stopped , horrified at what she had been about to say . "
fear,The Repton boy 's horror at Churchill 's anti-Bolshevist campaign had turned into a more adult and less ferocious criticism . 
fear,As the war dragged on Modigliani 's horror at the waste of life increased . 
fear,"To me that puts us in a difficult position when trying Germans , whose crime was obeying their superiors "" orders , whatever our horror at what those orders led to . "" "
fear,"Emmeline grew pale , both from horror at Bastide 's plight and her own . "
fear,"Thus the dialogue and its frame emphasize the bond between the two of them , and thereby further underline the horror of the sacrifice of which they speak . "
fear,"For Williamson , only soldiers who had fought in the war , and who understood the horrors of modern conflict , could save Europe from further disaster . "
fear,"Nothing could wash away the beastliness of that house or the horror of the sight of Phyllis Henley 's body , but he felt the need to try . "
fear,"I am interested in hearing from women about their fascination and horror with cars , especially women in the Yorkshire region . "
fear,"Horror by gunfire differs little from horror inflicted by the guillotine , sword or wheel , it seems , and sheer bestiality lurks only fractionally below the veneer of so-called civilized societies . "
fear,Both are designed to convince the readership of the horror of the subject-matter . 
fear,It was as if Gillray 's avaricious monarch was more of an affront than the voluptuary suffering from the horrors of dissipation . 
fear,Alison had shown enough respectable horror on discovering that he was married to prove she was a nice girl . 
fear,Imagine my horror at seeing her step out followed by a man ! 
fear,` You can imagine our horror at finding a false ceiling in a secure establishment and ducts like this . 
fear,To see him fumbling with our rich and delicate language is to experience all the horror of seeing a Svres vase in the hands of a chimpanzee . 
fear,"Stanley Spencer had been through the war ; he had experienced the horror , the vulgarity , of war . "
fear,France expressed horror at the assassination and appealed for unity to assure peace in the country it once ruled . 
fear,"The Government have expressed their horror at such attacks on the police , but they also need to act . "
fear,Then she felt horror and pity at seeing Marcus so confused and so evidently useless . 
fear,"Under danger , in the dark , one feels a kind of particular horror at finding oneself alone . "
fear,"I am an extremely lazy cook and nervous of long recipes , complicated sauces or anything risky such as a souffl . "
fear,"If you are really nervous of being out and about , invest in a personal alarm , which you should carry in your hand at all times . "
fear,"There is too much busyness in schools , staff need ` dream time "" too and also the security to try out ideas without becoming nervous about making mistakes or being afraid of failing . "
fear,"Some individuals become excessively nervous about visiting the vet , for example , and it is a good idea to begin visits early in the dog 's life . "
fear,Agony ` I had no time to feel nervous about facing Steve Bull and Andy Mutch . 
fear,"She was nervous of all Men , and preferred to be with the women of the Court . "
fear,"A king not universally popular , who owed his throne to assassination , must have been sensitive on such an issue , and maybe sometimes nervous of joining large assemblies of armed men . "
fear,But they are also nervous that the calculations they make in the next two weeks may determine who will win and lose the political battles of the next two years . 
fear,"She was nervous that he might change his mind at the last minute , but he did not do so . "
fear,"Why people , nervous that their little town was being made into a prime nuclear target , should be less nervous for getting a closer look at the cause of their fears is a question not easily answered . "
fear,How nervous the teacher feels about using this teaching unit . 
fear,Her brightness was forced and she was clearly nervous at what might be about to happen . 
fear,"His landlady was nervous of strangers and called through the door , ` I 'm sorry , Mr Ramsey is out . "" "
fear,"Rescued dogs are often somewhat nervous of people , and yet may also become excited to see you , when you have been out , for example . "
fear,She was not nervous of Martin Bean . 
fear,"Libel lawyers are nervous of the word "" lie "" because it implies that a person said something which he knew was untrue . "
fear,Nervous for Meh'Lindi 's safety ? 
fear,Meera was a little nervous about having her hair coloured so Chris used the non-permanent Colour Touch . 
fear,Good if you are nervous about making a permanent change . 
fear,` It 's actually made me quite nervous about being in London . 
fear,The only time I have ever been bitten was when running with a partner who was petrified of dogs . 
fear,"Bob Halton , not guilty enough , but confused by his mother 's spoiling and manipulative efforts to keep him for herself , is petrified of being taken over completely . "
fear,"` Money is my motivation , but what keeps me at the top is that I 'm petrified of losing . "
fear,"The Americans were petrified of Communism , and believed Communists were aiming for world domination , via the ` domino effect "" of one country after another falling to it . "
fear,I was petrified of having the same thing as my mother did . 
fear,He was petrified of the clippers at first . 
fear,He was still more worried about the extensive rewriting of history that school text-books had been subjected to ; something of which most of us remained unaware until after the Second World War . 
fear,"Children at Wanborough primary school near Swindon are so worried about the hazards they experience on the way to school , they 're calling for a new footpath . "
fear,ALAN Hickman from Derbyshire became worried about the advice he was receiving over his pension transfer when he realised that each expert he consulted recommended a different course of action . 
fear,The price was recognised as much too low and many insurers became worried at the apparent undervaluation of their organisations . 
fear,Harry was a little worried to see the water supply diminishing so rapidly but was pleased that Lucy was enjoying herself . 
fear,Our relationship does seem to be improving but obviously I 'm worried that we now seem to be paying 50% more than we expected . 
fear,"` South Africa must be worried how easily we did get through , and close to their line , because they know that Will Carling and Jeremy Guscott are amongst the quickest in the world . "
fear,Richmond councillors are worried about plans to turn the old cinema on the Ryders Wynd/Queens Road junction into a DIY shop . 
fear,He felt a bit worried at this and started to question her . 
fear,Chatterton did not sound unduly worried at that prospect . 
fear,She was also worried about having to manage the farm by herself again . 
fear,"It could well become agitated at the dispersal of the pigeons , turn its head towards the lights , and bark heatedly at the roadworkers . "
fear,"On the Left there was some dismay that the reforms were not more dramatic , and especially that wealth was not redistributed more equally . "
fear,"Tom Shakeshaft , who is 15 , reveals his dismay at plans to drive a dual carriageway right through the beautiful piece of countryside where he lives . "
fear,I had always assumed that this sort of civilized dismay at barbarism was the monopoly of our cause . 
fear,My own dismay at the way those kids were savaging the flora of Stonethwaite is a good example . 
fear,She nearly gasped with dismay at the shock that shivered down into her tummy . 
fear,"We huddle beneath the covers , but to our dismay , the one duvet is but a slim pink layer of fabric resembling a furniture cover . "
fear,"Anybody who swears allegiance to United must share the same sense of dismay at what has happened , and what is still going on -- for me , it 's almost a sense of revulsion . "
fear,Many supporters of Dr McNab exchanged glances of dismay at the words they had just heard . 
fear,"Since the war began , Soviet military commentators , including senior serving officers , have been expressing dismay at seeing Iraq 's army , most of whose tanks and aircraft they supplied , pounded so relentlessly and effectively . "
fear,"Her face must have registered dismay at having to tell Peter what had happened , for he gave a narrow smile . "
fear,"Bishop Gray was very quick to speak out and express his ` dismay and extreme disappointment "" at the announcement of Cammell Laird 's closure . "
fear,The court expressed dismay that Wiltshire Social Services had called in a voluntary agency -- the NSPCC -- to help look after him . 
fear,"But he was dismayed , in the circumstances , to see Gabriel ride off the moor and up the street in the company of a young monk . "
fear,"As a food and store safety officer , I felt dismayed and frustrated to see in the Journal , members of staff wearing inappropriate jewellery and , in high risk areas , all hair not kept within hats . "
shame,"Deeply ashamed of my wayward notions , I tried my best to contradict myself . "
shame,I 'm rather ashamed to say that almost all of my friends are in the business . 
shame,KATE went to work the next day rather ashamed of the absurdly flattering photo of herself which had made the gossip column of her daily paper . 
shame,Americans get so ashamed about that kind of attitude . 
shame,It 's getting so I 'm almost ashamed to get paid . 
shame,"` You 're too ashamed of your own contribution to our relationship . "" "
shame,"He goes to live in London with Herbert Pocket , and is turned into a gentleman , living an expensive but futile sort of existence , and becoming ashamed of Joe and his village origins . "
shame,"No young farm worker enjoys having his leg pulled by taunts of ` yokel "" and ` country bumpkin' in pubs and discothques and eventually he may even become ashamed of admitting to his occupation . "
shame,But instances like the Primitives get rarer and already one feels ashamed for indulging such backward passions . 
shame,She felt slightly ashamed that it gave her such satisfaction . 
shame,This may all sound very trivial but it has the effect of making me almost hate my body to the extent that I feel ashamed to let John see me naked . 
shame,Perhaps I was ashamed of feeling sorry for myself and had to transfer the pity to something else . 
shame,"Willses have never been ashamed of their religious faith , and the disabilities which they suffered in the past as Nonconformists served to strengthen their convictions . "
shame,"He was n't ashamed to put that money into his business , it 's what she wanted and he wanted . "
shame,"The Prime Minister retorted angrily : ` I do believe that on reflection you might be ashamed of some of the things you have just said . "" "
shame,Sendei was n't ashamed to show his fear . 
shame,"The station was crowded and he was horribly ashamed of his nakedness , but all his clothes were on the train . "
shame,In those days captains of industry were not ashamed to live close to the source of their wealth . 
shame,"I 'm not ashamed to speak the truth . "" "
shame,"` As I get older I think more and more of my stomach , and I 'm not ashamed to admit it . "
shame,"I 'm ashamed to have suspected you . "" "
shame,"This room needs a change of air , "" she muttered , ashamed that he 'd goaded her into being catty . "
shame,"` It was written when he was ill , telling the girl how ashamed he was that she was pregnant . "
shame,"Shocked , and bitterly ashamed at the treachery of her own feelings , Polly bent her head to hide her flushed face . "
shame,I also remember being extremely ashamed at some of the racist chants the Leeds fans were coming out with that night . 
shame,But I 'm not ashamed of my body . 
shame,"Almost shyly , almost ashamed of her superstitious fear , she touched her cold cheeks and nose with her stiff , ungloved fingers . "
shame,"But by being ashamed of who they are , they 're making it harder for other people to accept them . "" "
shame,"Afterwards , she had been annoyed by her reaction and ashamed of her cowardice . "
shame,"` You see , I 'm just as ashamed of all this as you are . "" "
shame,"Vaguely ashamed of her behaviour , she then tried to draw back , but his arms tightened , preventing her , and she gave up all thoughts of resistance . "
shame,"Ashamed of having frightened me , he looked at me sweetly and began to sing Italian songs to make me forget the incident "" . "
shame,"A little ashamed of losing her self-control so completely , she dashed a hand across her eyes and glared up at him . "
shame,"Adolescents are going to be embarrassed and ashamed if a teacher suggests that their dialect , which is part of their identity , must be radically changed . "
shame,"From time to time he brought them small presents of coffee and sugar , although he was always slightly shy and embarrassed about giving them . "
shame,Seb was slightly embarrassed at meeting the gipsy . 
shame,People are very embarrassed talking about sex . 
shame,"Bob became embarrassed at his own effusiveness , and turned back to the screen , tapping out the rhythm with his fingers on the side of his glass . "
shame,"But as he becomes more and m ore content with his new life , he becomes embarrassed of his family and background . "
shame,"They are not for those who insist that learning must be a serious business and who would feel embarrassed to be caught reading a ` comic book "" . "
shame,I felt embarrassed at the prospect of meeting him . 
shame,"The most uncomfortable part now is the interviews , because I ca n't put on an act , particularly on TV , I get really embarrassed seeing myself . "
shame,"He seems slightly embarrassed discussing the incident , but admits to going on a shopping spree with someone else 's card , and buying shoes , clothes and dinner for himself and his friends . "
shame,"The reason why we are embarrassed to admit this is that we have lived in an age when the self-sufficiency , the autonomy of poems has been elevated into dogma . "
shame,"This is not a problem at Center Parcs , where everyone else is so inept that you are embarrassed to show them up . "
shame,They 're embarrassed to have such primitive people represent the country to the rest of the world . 
shame,He is also believed to be embarrassed that one person should be earning so much when the recession and heavy unemployment has badly affected Coventry and the surrounding area . 
shame,"He felt guilty as he thought of Maeve 's sweet face , and embarrassed that he should be so powerfully attracted to a woman dedicated to God . "
shame,"They 're a bit embarrassed about us doing their work for them . "" "
shame,Constance was deeply embarrassed at the intimate turn the conversation had taken . 
shame,"` I 'm embarrassed at the way it 's playin' up . "" "
shame,He could n't take home business associates for dinner because he was embarrassed for them to see you . 
shame,"Do n't be embarrassed about lying on a bed in the shop to try it out , and make sure you test the actual size you want to buy . "
shame,"Nobody actually looks at it apart from me , so I 'm not embarrassed about writing that there . "
shame,"It should have been irresistible and yet we hesitated , embarrassed at having taken so long . "
shame,She was simply embarrassed at being revealed to the public . 
